ts	cpu	mem	net_io	block_io	pids	fd_count	tcp_inuse	tcp_tw	tcp_alloc	tcp_mem	listen_overflows	listen_drops	tcp_retrans_segs	softirq_net_rx	softirq_net_tx
1775673086	1.67%	225.9MiB / 3.884GiB	3.43GB / 11GB	931MB / 0B	12	3	15	0	105	0	0	0	25	77124990	16130
1775673089	1.17%	225.5MiB / 3.884GiB	3.43GB / 11GB	931MB / 0B	12	3	15	0	105	0	0	0	25	77126170	16130
1775673092	1.38%	226MiB / 3.884GiB	3.43GB / 11GB	931MB / 0B	12	3	15	0	105	0	0	0	25	77127231	16130
1775673095	1.17%	225.5MiB / 3.884GiB	3.43GB / 11GB	931MB / 0B	12	3	15	0	105	0	0	0	25	77128388	16130
1775673098	1.30%	225.3MiB / 3.884GiB	3.43GB / 11GB	931MB / 0B	11	3	15	0	105	0	0	0	25	77129557	16130
1775673101	1.27%	225.9MiB / 3.884GiB	3.43GB / 11GB	931MB / 0B	11	3	15	0	105	0	0	0	25	77130667	16134
1775673104	1.16%	225.9MiB / 3.884GiB	3.43GB / 11GB	931MB / 0B	11	3	15	0	105	0	0	0	25	77131763	16134
1775673107	1.10%	226.5MiB / 3.884GiB	3.43GB / 11GB	931MB / 0B	11	3	15	0	105	0	0	0	25	77132993	16134
1775673110	1.34%	225.7MiB / 3.884GiB	3.43GB / 11GB	931MB / 0B	11	3	15	0	105	0	0	0	25	77134028	16134
1775673113	1.47%	226.2MiB / 3.884GiB	3.43GB / 11GB	931MB / 0B	11	3	15	0	105	0	0	0	25	77135148	16134
1775673116	1.43%	225.9MiB / 3.884GiB	3.43GB / 11GB	931MB / 0B	12	3	15	0	105	0	0	0	25	77136309	16134
1775673119	1.22%	225.4MiB / 3.884GiB	3.43GB / 11GB	931MB / 0B	12	3	15	0	105	0	0	0	25	77137466	16134
1775673122	1.38%	226.2MiB / 3.884GiB	3.43GB / 11GB	931MB / 0B	12	3	15	0	105	0	0	0	25	77138560	16134
1775673125	2.18%	225.8MiB / 3.884GiB	3.43GB / 11GB	931MB / 0B	11	3	15	0	105	0	0	0	25	77139723	16134
1775673128	1.48%	226MiB / 3.884GiB	3.43GB / 11GB	931MB / 0B	11	3	15	0	105	0	0	0	25	77140907	16134
1775673132	0.03%	225.6MiB / 3.884GiB	3.43GB / 11GB	931MB / 0B	11	3	15	0	107	0	0	0	25	77142250	16134
1775673135	0.45%	226.2MiB / 3.884GiB	3.43GB / 11GB	931MB / 0B	11	3	15	0	107	0	0	0	25	77143353	16134
1775673138	0.01%	225.9MiB / 3.884GiB	3.43GB / 11GB	931MB / 0B	11	3	15	0	107	0	0	0	25	77144490	16134
1775673141	0.01%	226.1MiB / 3.884GiB	3.43GB / 11GB	931MB / 0B	11	3	15	0	107	0	0	0	25	77145554	16134
1775673144	0.02%	225.8MiB / 3.884GiB	3.43GB / 11GB	931MB / 0B	11	3	15	0	107	0	0	0	25	77146598	16134
1775673148	0.01%	225.6MiB / 3.884GiB	3.43GB / 11GB	931MB / 0B	12	3	15	0	107	0	0	0	25	77147763	16134
1775673150	0.00%	226.4MiB / 3.884GiB	3.43GB / 11GB	931MB / 0B	12	3	15	0	107	0	0	0	25	77148729	16134
1775673154	0.00%	226.1MiB / 3.884GiB	3.43GB / 11GB	931MB / 0B	12	3	15	0	107	0	0	0	25	77149751	16134
1775673157	0.01%	226.5MiB / 3.884GiB	3.43GB / 11GB	932MB / 0B	11	3	15	0	107	0	0	0	25	77150855	16134
1775673160	0.00%	226.6MiB / 3.884GiB	3.43GB / 11GB	932MB / 0B	11	3	15	0	107	0	0	0	25	77151975	16134
1775673163	0.01%	226.4MiB / 3.884GiB	3.43GB / 11GB	932MB / 0B	11	3	15	0	107	0	0	0	25	77152963	16134
1775673166	0.20%	226.6MiB / 3.884GiB	3.43GB / 11GB	932MB / 0B	11	3	15	0	107	0	0	0	25	77154018	16140
1775673169	0.00%	226.6MiB / 3.884GiB	3.43GB / 11GB	932MB / 0B	11	3	15	0	107	0	0	0	25	77155123	16140
1775673172	0.00%	226.6MiB / 3.884GiB	3.43GB / 11GB	932MB / 0B	11	3	15	0	107	0	0	0	25	77156223	16140
1775673175	0.00%	226.5MiB / 3.884GiB	3.43GB / 11GB	932MB / 0B	11	3	15	0	107	0	0	0	25	77157320	16140
1775673178	0.00%	227MiB / 3.884GiB	3.43GB / 11GB	932MB / 0B	12	3	15	0	107	0	0	0	25	77158440	16140
1775673181	0.00%	226.3MiB / 3.884GiB	3.43GB / 11GB	932MB / 0B	12	3	15	0	107	0	0	0	25	77159456	16140
1775673184	0.00%	226.2MiB / 3.884GiB	3.43GB / 11GB	932MB / 0B	12	3	15	0	107	0	0	0	25	77160565	16141
1775673187	1.68%	227.1MiB / 3.884GiB	3.43GB / 11GB	932MB / 0B	11	3	15	0	106	0	0	0	25	77162173	16141
1775673191	1.77%	225.7MiB / 3.884GiB	3.43GB / 11GB	932MB / 0B	11	3	15	0	105	0	0	0	25	77163367	16141
1775673195	0.52%	226.4MiB / 3.884GiB	3.43GB / 11GB	932MB / 0B	11	3	15	0	107	0	0	0	25	77164789	16141
1775673199	0.00%	225.6MiB / 3.884GiB	3.43GB / 11GB	932MB / 0B	11	3	15	0	107	0	0	0	25	77165890	16141
1775673202	0.02%	225.8MiB / 3.884GiB	3.43GB / 11GB	932MB / 0B	11	3	15	0	107	0	0	0	25	77166917	16141
1775673205	0.01%	225.8MiB / 3.884GiB	3.43GB / 11GB	932MB / 0B	11	3	15	0	107	0	0	0	25	77168129	16141
1775673208	0.00%	238.6MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	107	0	0	0	25	77169174	16141
1775673211	0.00%	238.4MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	107	0	0	0	25	77170183	16141
1775673214	0.01%	238.6MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	107	0	0	0	25	77171183	16144
1775673217	0.01%	238.2MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	107	0	0	0	25	77172298	16149
1775673220	1.60%	238.4MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	107	0	0	0	25	77173397	16149
1775673223	0.02%	238.5MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	107	0	0	0	25	77174437	16149
1775673226	0.15%	238.2MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	107	0	0	0	25	77175540	16149
1775673229	0.01%	238.6MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	107	0	0	0	25	77176653	16155
1775673232	0.00%	238.2MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	107	0	0	0	25	77177664	16155
1775673235	0.01%	225.1MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	107	0	0	0	25	77178770	16155
1775673238	0.00%	225.8MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	107	0	0	0	25	77179823	16161
1775673241	0.00%	225.9MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	107	0	0	0	25	77180878	16161
1775673244	0.02%	226.1MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	105	0	0	0	25	77181941	16161
1775673247	0.01%	225.9MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	107	0	0	0	25	77183225	16161
1775673251	2.05%	226.2MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	105	0	0	0	25	77184592	16161
1775673255	2.05%	225.7MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	105	0	0	0	25	77185785	16161
1775673258	1.27%	225.4MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	105	0	0	0	25	77186947	16161
1775673261	1.41%	225.8MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	105	0	0	0	25	77188051	16161
1775673264	1.47%	226.1MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	105	0	0	0	25	77189148	16161
1775673267	1.31%	226.2MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	105	0	0	0	25	77190388	16161
1775673270	1.35%	225.7MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	105	0	0	0	25	77191476	16161
1775673273	1.38%	226.1MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	105	0	0	0	25	77192551	16161
1775673276	1.21%	225.6MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	105	0	0	0	25	77193733	16161
1775673280	1.32%	226MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	105	0	0	0	25	77194866	16161
1775673283	1.34%	225.9MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	105	0	0	0	25	77195971	16161
1775673286	1.31%	225.9MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	105	0	0	0	25	77197139	16161
1775673289	1.33%	226.1MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	105	0	0	0	25	77198283	16161
1775673292	1.23%	225.7MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	105	0	0	0	25	77199385	16161
1775673295	1.31%	225.8MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	105	0	0	0	25	77200548	16161
1775673298	1.35%	226MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	105	0	0	0	25	77201713	16161
1775673301	1.34%	226MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	105	0	0	0	25	77202749	16161
1775673304	1.54%	226.2MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	105	0	0	0	25	77203782	16161
1775673307	1.30%	226.1MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	105	0	0	0	25	77205027	16161
1775673310	1.75%	225.8MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	105	0	0	0	25	77206217	16161
1775673313	1.47%	225.8MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	105	0	0	0	25	77207293	16161
1775673316	1.42%	225.5MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	105	0	0	0	25	77208497	16161
1775673319	1.25%	226.2MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	105	0	0	0	25	77209655	16161
1775673322	1.37%	225.5MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	105	0	0	0	25	77210777	16161
1775673325	1.25%	225.9MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	105	0	0	0	25	77211940	16161
1775673328	1.26%	225.4MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	105	0	0	0	25	77213128	16161
1775673331	1.33%	226.1MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	105	0	0	0	25	77214231	16161
1775673334	1.25%	226.2MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	105	0	0	0	25	77215339	16161
1775673337	1.45%	225.8MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	105	0	0	0	25	77216536	16161
1775673340	1.38%	226.7MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	17	3	15	0	105	0	0	0	25	77217687	16161
1775673343	1.28%	225.8MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	105	0	0	0	25	77218747	16161
1775673346	1.28%	226.2MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	105	0	0	0	25	77219910	16161
1775673349	1.33%	226.4MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	105	0	0	0	25	77221149	16161
1775673352	1.34%	225.5MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	105	0	0	0	25	77222269	16161
1775673355	1.22%	226.1MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	105	0	0	0	25	77223429	16161
1775673358	1.33%	226.2MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	104	0	0	0	25	77224637	16161
1775673361	1.06%	225.8MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	104	0	0	0	25	77225710	16161
1775673364	1.37%	225.9MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	104	0	0	0	25	77226873	16161
1775673367	1.42%	226.1MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	104	0	0	0	25	77228115	16161
1775673371	0.48%	225.9MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	104	0	0	0	25	77229498	16161
1775673374	1.17%	226MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	104	0	0	0	25	77230711	16161
1775673378	1.16%	226.1MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	104	0	0	0	25	77231859	16161
1775673381	1.11%	226MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	104	0	0	0	25	77232942	16161
1775673384	1.42%	225.8MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	104	0	0	0	25	77234061	16161
1775673387	1.32%	226.1MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	104	0	0	0	25	77235323	16161
1775673390	1.24%	226.5MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	104	0	0	0	25	77236438	16161
1775673393	1.60%	225.8MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	104	0	0	0	25	77237527	16162
1775673396	1.43%	225.4MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	104	0	0	0	25	77238690	16162
1775673399	1.27%	225.7MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	104	0	0	0	25	77239888	16162
1775673402	1.37%	226MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	104	0	0	0	25	77241014	16162
1775673405	1.17%	225.7MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	104	0	0	0	25	77242203	16162
1775673408	1.29%	226.5MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	104	0	0	0	25	77243363	16162
1775673411	1.14%	225.9MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	104	0	0	0	25	77244446	16162
1775673414	1.17%	225.7MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	104	0	0	0	25	77245535	16162
1775673418	1.36%	225.8MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	104	0	0	0	25	77246785	16162
1775673420	1.43%	226MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	104	0	0	0	25	77247833	16162
1775673423	1.45%	225.8MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	104	0	0	0	25	77248928	16162
1775673427	1.38%	225.7MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	104	0	0	0	25	77250090	16162
1775673430	1.43%	225.9MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	104	0	0	0	25	77251299	16162
1775673433	0.01%	226MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	106	0	0	0	25	77252698	16162
1775673437	0.00%	225.5MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	106	0	0	0	25	77253796	16162
1775673440	0.00%	225.9MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	106	0	0	0	25	77254959	16162
1775673443	0.00%	226.3MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	106	0	0	0	25	77256002	16162
1775673446	0.32%	225.7MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	106	0	0	0	25	77257131	16162
1775673449	0.00%	226MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	106	0	0	0	25	77258228	16162
1775673452	0.01%	226MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	106	0	0	0	25	77259249	16162
1775673455	0.01%	226.1MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	106	0	0	0	25	77260361	16162
1775673458	0.00%	225.7MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	106	0	0	0	25	77261443	16162
1775673461	1.49%	226MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	106	0	0	0	25	77262465	16162
1775673464	0.01%	226.2MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	106	0	0	0	25	77263497	16162
1775673467	0.01%	226MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	106	0	0	0	25	77264604	16162
1775673470	0.00%	225.5MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	106	0	0	0	25	77265675	16162
1775673473	0.01%	226MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	106	0	0	0	25	77266721	16162
1775673476	0.31%	225.8MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	106	0	0	0	25	77267846	16162
1775673479	0.00%	225.5MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	106	0	0	0	25	77268993	16162
1775673482	0.01%	226.1MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	106	0	0	0	25	77269994	16162
1775673485	0.05%	225.6MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	12	3	15	0	106	0	0	0	25	77271109	16162
1775673488	0.02%	226.2MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	106	0	0	0	25	77272251	16162
1775673491	1.59%	225.7MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	103	0	0	0	25	77273649	16163
1775673495	1.78%	225.9MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	104	0	0	0	25	77274860	16163
1775673499	1.37%	226.2MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	104	0	0	0	25	77275959	16163
1775673502	1.34%	226MiB / 3.884GiB	3.43GB / 11GB	945MB / 0B	11	3	15	0	104	0	0	0	25	77277066	16163
1775673505	4.46%	231.2MiB / 3.884GiB	3.43GB / 11GB	951MB / 0B	12	3	15	0	104	0	0	0	25	77278304	16163
1775673508	1.44%	233.4MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	12	3	15	0	104	0	0	0	25	77279456	16163
1775673511	1.31%	233.3MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	12	3	15	0	104	0	0	0	25	77280553	16163
1775673514	1.40%	233.6MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	12	3	15	0	104	0	0	0	25	77281686	16163
1775673517	1.44%	233.9MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	104	0	0	0	25	77282920	16163
1775673520	1.85%	234.1MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	104	0	0	0	25	77284023	16163
1775673523	1.28%	233.8MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	104	0	0	0	25	77285109	16163
1775673526	1.38%	233.7MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	104	0	0	0	25	77286270	16163
1775673529	1.27%	234MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	104	0	0	0	25	77287453	16163
1775673532	1.39%	233.7MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	104	0	0	0	25	77288525	16163
1775673535	1.35%	233.3MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	12	3	15	0	104	0	0	0	25	77289677	16163
1775673538	1.26%	233.6MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	12	3	15	0	104	0	0	0	25	77290806	16163
1775673541	1.17%	234.1MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	12	3	15	0	104	0	0	0	25	77291925	16163
1775673545	1.49%	233.6MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	12	3	15	0	104	0	0	0	25	77293101	16163
1775673548	0.00%	233.4MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	106	0	0	0	25	77294513	16163
1775673552	0.00%	226.2MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	106	0	0	0	25	77295565	16163
1775673555	0.03%	226MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	104	0	0	0	25	77296653	16163
1775673558	0.00%	226MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	106	0	0	0	25	77297737	16163
1775673561	0.00%	225.5MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	106	0	0	0	25	77298807	16163
1775673564	0.00%	225.7MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	106	0	0	0	25	77299814	16163
1775673567	0.01%	225.9MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	12	3	15	0	106	0	0	0	25	77300928	16163
1775673570	0.00%	225.5MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	12	3	15	0	106	0	0	0	25	77301990	16163
1775673573	0.01%	226MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	12	3	15	0	106	0	0	0	25	77303011	16163
1775673576	0.18%	225.7MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	106	0	0	0	25	77304085	16163
1775673579	0.00%	225.6MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	106	0	0	0	25	77305184	16163
1775673582	0.00%	225.3MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	106	0	0	0	25	77306228	16163
1775673585	0.01%	225.8MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	106	0	0	0	25	77307318	16163
1775673588	0.01%	225.5MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	106	0	0	0	25	77308402	16163
1775673591	0.00%	225.8MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	106	0	0	0	25	77309436	16163
1775673594	0.00%	226MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	104	0	0	0	25	77310416	16163
1775673597	0.01%	225.9MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	12	3	15	0	106	0	0	0	25	77311601	16163
1775673600	0.01%	225.6MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	12	3	15	0	106	0	0	0	25	77312615	16163
1775673603	0.01%	225.7MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	12	3	15	0	106	0	0	0	25	77313635	16163
1775673606	0.70%	225.9MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	104	0	0	0	25	77314916	16163
1775673609	2.71%	225.8MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	104	0	0	0	25	77316401	16163
1775673613	1.51%	225.8MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	105	0	0	0	25	77317459	16165
1775673616	1.15%	226.2MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	105	0	0	0	25	77318751	16165
1775673620	1.29%	225.9MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	105	0	0	0	25	77319832	16165
1775673623	1.42%	225.7MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	105	0	0	0	25	77320965	16165
1775673626	1.41%	225.6MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	12	3	15	0	105	0	0	0	25	77322108	16165
1775673629	1.06%	225.9MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	12	3	15	0	105	0	0	0	25	77323233	16165
1775673632	1.32%	226MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	12	3	15	0	105	0	0	0	25	77324300	16165
1775673635	1.42%	226.1MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	105	0	0	0	25	77325469	16165
1775673638	1.33%	225.7MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	105	0	0	0	25	77326624	16165
1775673641	1.27%	225.8MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	105	0	0	0	25	77327729	16165
1775673644	1.10%	225.6MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	105	0	0	0	25	77328828	16165
1775673647	1.60%	225.8MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	105	0	0	0	25	77330120	16165
1775673650	1.49%	225.7MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	105	0	0	0	25	77331220	16165
1775673653	1.22%	225.9MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	105	0	0	0	25	77332305	16165
1775673656	1.28%	226MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	12	3	15	0	105	0	0	0	25	77333465	16165
1775673659	1.21%	226.4MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	12	3	15	0	105	0	0	0	25	77334639	16165
1775673662	1.35%	226.3MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	12	3	15	0	105	0	0	0	25	77335751	16165
1775673666	2.01%	225.5MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	105	0	0	0	25	77336954	16165
1775673669	0.03%	225.9MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	107	0	0	0	25	77338495	16165
1775673673	1.26%	225.9MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	106	0	0	0	25	77339776	16165
1775673677	1.22%	225.7MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	106	0	0	0	25	77340913	16165
1775673680	1.44%	226.2MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	106	0	0	0	25	77342040	16165
1775673683	1.22%	226.1MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	106	0	0	0	25	77343093	16165
1775673686	1.62%	226.2MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	12	3	15	0	106	0	0	0	25	77344189	16165
1775673689	1.22%	226.2MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	12	3	15	0	106	0	0	0	25	77345281	16165
1775673692	1.24%	226MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	12	3	15	0	106	0	0	0	25	77346315	16165
1775673695	1.41%	226.1MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	12	3	15	0	106	0	0	0	25	77347409	16165
1775673698	1.19%	225.9MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	106	0	0	0	25	77348545	16165
1775673701	1.76%	226MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	106	0	0	0	25	77349555	16165
1775673704	1.30%	225.7MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	106	0	0	0	25	77350565	16165
1775673707	1.24%	225.9MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	106	0	0	0	25	77351766	16165
1775673710	1.32%	225.7MiB / 3.884GiB	3.43GB / 11GB	953MB / 0B	11	3	15	0	106	0	0	0	25	77352802	16165
